CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issued
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2013-01-01;4707;36829;4;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2013-01-01;4707;36829;4;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2013-01-01;4707;36829;4;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2014-01-01;4707;47573;3;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2015-01-01;4707;56940;3;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2016-01-01;4707;64500;4;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;4707;73614;6;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;4707;82575;2;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;4707;92754;3;PN;6;21717524
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;ON;0;40394932
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;1;164936
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;2;2330271
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;3;219863
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;4;2059517
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;5;6759345
17.193.806/0001-46;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;4707;93638;1;PN;6;21717524
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2010-01-01;4723;1779;1;ON;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2010-01-01;4723;1779;1;PN;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2011-01-01;4723;17142;6;ON;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2011-01-01;4723;17142;6;PN;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2012-01-01;4723;26367;4;ON;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2012-01-01;4723;26367;4;PN;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2013-01-01;4723;34625;3;ON;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2013-01-01;4723;34625;3;PN;0;0
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2014-01-01;4723;38885;2;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2014-01-01;4723;38885;2;PN;1;46000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2015-01-01;4723;49517;5;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2015-01-01;4723;49517;5;PN;1;46000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2016-01-01;4723;57242;2;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2016-01-01;4723;57242;2;PN;1;46000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2017-01-01;4723;66333;2;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2017-01-01;4723;66333;2;PN;1;46000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2018-01-01;4723;83177;3;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2018-01-01;4723;83177;3;PN;1;46000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2019-01-01;4723;84555;1;ON;0;23000
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2019-01-01;4723;84555;1;PN;1;46000
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2010-01-01;4774;5091;3;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2010-01-01;4774;5091;3;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2011-01-01;4774;9016;1;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2011-01-01;4774;9016;1;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2012-01-01;4774;21139;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2012-01-01;4774;21139;2;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2013-01-01;4774;30064;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2013-01-01;4774;30064;2;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2013-12-31;4774;32472;4;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2013-12-31;4774;32472;4;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2014-01-01;4774;38633;1;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2014-01-01;4774;38633;1;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2015-01-01;4774;49113;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2015-01-01;4774;49113;2;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2016-01-01;4774;59924;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2016-01-01;4774;59924;2;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2017-01-01;4774;72008;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2017-01-01;4774;72008;2;PN;0;5889300
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2018-01-01;4774;78149;2;ON;0;6104107
46.014.635/0001-49;CONSTRUTORA LIX DA CUNHA S.A.;2018-01-01;4774;78149;2;PN;0;5889300
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2010-01-01;4782;8654;2;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2010-01-01;4782;8654;2;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2010-01-01;4782;8654;2;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2011-01-01;4782;17244;3;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2011-01-01;4782;17244;3;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2011-01-01;4782;17244;3;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2012-01-01;4782;18803;1;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2012-01-01;4782;18803;1;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2012-01-01;4782;18803;1;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2013-01-01;4782;37460;6;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2013-01-01;4782;37460;6;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2013-01-01;4782;37460;6;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2014-01-01;4782;50418;5;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2014-01-01;4782;50418;5;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2014-01-01;4782;50418;5;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2015-01-01;4782;55851;4;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2015-01-01;4782;55851;4;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2015-01-01;4782;55851;4;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2016-01-01;4782;57178;1;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2016-01-01;4782;57178;1;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2016-01-01;4782;57178;1;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2017-01-01;4782;74162;4;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2017-01-01;4782;74162;4;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2017-01-01;4782;74162;4;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2018-01-01;4782;83275;2;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2018-01-01;4782;83275;2;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2018-01-01;4782;83275;2;PN;1;1534888
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2019-01-01;4782;86294;2;ON;0;6976765
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2019-01-01;4782;86294;2;PN;2;1797735
17.162.082/0001-73;MENDES JUNIOR ENGENHARIA S.A.;2019-01-01;4782;86294;2;PN;1;1534888
42.150.391/0001-70;BRASKEM S.A.;2010-01-01;4820;7525;10;ON;0;451669063
42.150.391/0001-70;BRASKEM S.A.;2010-01-01;4820;7525;10;PN;1;349402736
42.150.391/0001-70;BRASKEM S.A.;2010-01-01;4820;7525;10;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2011-01-01;4820;17766;14;ON;0;451669063
42.150.391/0001-70;BRASKEM S.A.;2011-01-01;4820;17766;14;PN;1;349402736
42.150.391/0001-70;BRASKEM S.A.;2011-01-01;4820;17766;14;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2012-01-01;4820;26022;8;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2012-01-01;4820;26022;8;PN;1;345002878
42.150.391/0001-70;BRASKEM S.A.;2012-01-01;4820;26022;8;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2013-01-01;4820;36301;12;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2013-01-01;4820;36301;12;PN;1;345002878
42.150.391/0001-70;BRASKEM S.A.;2013-01-01;4820;36301;12;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2014-01-01;4820;47610;12;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2014-01-01;4820;47610;12;PN;1;345002878
42.150.391/0001-70;BRASKEM S.A.;2014-01-01;4820;47610;12;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2015-01-01;4820;56777;15;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2015-01-01;4820;56777;15;PN;1;345002878
42.150.391/0001-70;BRASKEM S.A.;2015-01-01;4820;56777;15;PN;2;593818
42.150.391/0001-70;BRASKEM S.A.;2016-01-01;4820;68560;19;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2016-01-01;4820;68560;19;PN;1;345002978
42.150.391/0001-70;BRASKEM S.A.;2016-01-01;4820;68560;19;PN;2;593618
42.150.391/0001-70;BRASKEM S.A.;2017-01-01;4820;74277;5;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2017-01-01;4820;74277;5;PN;1;345049622
42.150.391/0001-70;BRASKEM S.A.;2017-01-01;4820;74277;5;PN;2;500330
42.150.391/0001-70;BRASKEM S.A.;2018-01-01;4820;83876;15;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2018-01-01;4820;83876;15;PN;1;345049672
42.150.391/0001-70;BRASKEM S.A.;2018-01-01;4820;83876;15;PN;2;500230
42.150.391/0001-70;BRASKEM S.A.;2019-01-01;4820;94001;22;ON;0;451668652
42.150.391/0001-70;BRASKEM S.A.;2019-01-01;4820;94001;22;PN;1;345049672
42.150.391/0001-70;BRASKEM S.A.;2019-01-01;4820;94001;22;PN;2;500230
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2010-01-01;4863;7447;2;ON;0;0
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2010-01-01;4863;7447;2;PN;0;0
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2011-01-01;4863;14230;2;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2011-01-01;4863;14230;2;PN;0;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2012-01-01;4863;18231;1;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2012-01-01;4863;18231;1;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2013-01-01;4863;33559;4;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2013-01-01;4863;33559;4;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2014-01-01;4863;40936;2;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2014-01-01;4863;40936;2;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2015-01-01;4863;52852;3;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2015-01-01;4863;52852;3;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2016-01-01;4863;55605;2;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2016-01-01;4863;55605;2;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2017-01-01;4863;64727;2;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2017-01-01;4863;64727;2;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2018-01-01;4863;80888;5;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2018-01-01;4863;80888;5;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2019-01-01;4863;88983;5;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2019-01-01;4863;88983;5;PN;5;15338
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2020-01-01;4863;94136;2;ON;0;7815
15.101.405/0001-93;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;2020-01-01;4863;94136;2;PN;5;15338
92.825.900/0001-96;DHB IND E COMERCIO SA;2010-01-01;5150;3015;1;ON;0;1448007
92.825.900/0001-96;DHB IND E COMERCIO SA;2010-01-01;5150;3015;1;PN;0;2748746
92.825.900/0001-96;DHB IND E COMERCIO SA;2011-01-01;5150;18070;3;ON;0;1448007
92.825.900/0001-96;DHB IND E COMERCIO SA;2011-01-01;5150;18070;3;PN;0;2748746
92.825.900/0001-96;DHB IND E COMERCIO SA;2012-01-01;5150;18771;1;ON;0;1448007
92.825.900/0001-96;DHB IND E COMERCIO SA;2012-01-01;5150;18771;1;PN;0;2748746
92.825.900/0001-96;DHB IND E COMERCIO SA;2013-01-01;5150;34031;4;ON;0;1448007
92.825.900/0001-96;DHB IND E COMERCIO SA;2013-01-01;5150;34031;4;PN;0;2748746
92.825.900/0001-96;DHB IND E COMERCIO SA;2014-01-01;5150;41654;4;ON;0;1448007
92.825.900/0001-96;DHB IND E COMERCIO SA;2014-01-01;5150;41654;4;PN;0;2748746
84.683.408/0001-03;DOHLER S.A.;2010-01-01;5207;1340;1;ON;0;3631188
84.683.408/0001-03;DOHLER S.A.;2010-01-01;5207;1340;1;PN;1;1411831
84.683.408/0001-03;DOHLER S.A.;2011-01-01;5207;17093;5;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2011-01-01;5207;17093;5;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2012-01-01;5207;26773;3;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2012-01-01;5207;26773;3;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2013-01-01;5207;36850;2;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2013-01-01;5207;36850;2;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2014-01-01;5207;46252;4;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2014-01-01;5207;46252;4;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2015-01-01;5207;55809;2;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2015-01-01;5207;55809;2;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2016-01-01;5207;65062;2;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2016-01-01;5207;65062;2;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2017-01-01;5207;74351;5;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2017-01-01;5207;74351;5;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2018-01-01;5207;82763;3;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2018-01-01;5207;82763;3;PN;0;14118310
84.683.408/0001-03;DOHLER S.A.;2019-01-01;5207;86842;4;ON;0;36311880
84.683.408/0001-03;DOHLER S.A.;2019-01-01;5207;86842;4;PN;0;14118310
61.585.865/0001-51;RAIA DROGASIL S.A.;2010-01-01;5258;8446;6;ON;0;62773340
61.585.865/0001-51;RAIA DROGASIL S.A.;2010-01-01;5258;8446;6;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2011-01-01;5258;17504;11;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2011-01-01;5258;17504;11;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2012-01-01;5258;26867;10;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2012-01-01;5258;26867;10;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2013-01-01;5258;36762;12;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2013-01-01;5258;36762;12;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2014-01-01;5258;46014;4;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2014-01-01;5258;46014;4;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2015-01-01;5258;54851;6;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2015-01-01;5258;54851;6;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2016-01-01;5258;64478;10;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2016-01-01;5258;64478;10;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2017-01-01;5258;73304;6;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2017-01-01;5258;73304;6;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2018-01-01;5258;83242;11;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2018-01-01;5258;83242;11;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2019-01-01;5258;92888;12;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2019-01-01;5258;92888;12;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2020-01-01;5258;94105;2;ON;0;330386000
61.585.865/0001-51;RAIA DROGASIL S.A.;2020-01-01;5258;94105;2;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2010-01-01;5312;4807;2;ON;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2010-01-01;5312;4807;2;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2011-01-01;5312;14965;4;ON;0;257090672
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2011-01-01;5312;14965;4;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2012-01-01;5312;27372;7;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2012-01-01;5312;27372;7;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2013-01-01;5312;36997;4;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2013-01-01;5312;36997;4;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2014-01-01;5312;38918;1;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2014-01-01;5312;38918;1;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2015-01-01;5312;55153;6;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2015-01-01;5312;55153;6;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2016-01-01;5312;64686;5;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2016-01-01;5312;64686;5;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;5312;73780;2;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;5312;73780;2;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;5312;82784;3;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;5312;82784;3;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;5312;93793;7;ON;0;2480260
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;5312;93793;7;PN;0;0
